LocationType,Location,TimeFrame,DataFormat,Data
County,Maury,2009,Currency,28415.00
County,Maury,2010,Currency,30114.00
County,Maury,2011,Currency,31646.99
County,Maury,2012,Currency,33135.28
County,Maury,2013,Currency,33464.00
County,Maury,2014,Currency,36646.00
County,Maury,2015,Currency,37947.00
County,Maury,2016,Currency,38207.00
County,Maury,2017,Currency,41302.00
County,Maury,2018,Currency,42696.00
County,Maury,2021,Currency,52041.00
County,Maury,2019,Currency,45199.00
County,Maury,2020,Currency,48017.00
County,McMinn,1997,Currency,17912.00
County,McMinn,1998,Currency,18719.00
County,McMinn,1999,Currency,19371.00
County,McMinn,2000,Currency,19982.00
County,McMinn,2001,Currency,20354.00
County,McMinn,2002,Currency,21407.00
County,McMinn,2003,Currency,22355.00
County,McMinn,2004,Currency,24396.00
County,McMinn,2005,Currency,24844.00
County,McMinn,2006,Currency,25565.00
County,McMinn,2007,Currency,26238.00
County,McMinn,2008,Currency,26675.00
County,McMinn,2009,Currency,26787.00
County,McMinn,2010,Currency,27568.00
County,McMinn,2011,Currency,28560.81
County,McMinn,2012,Currency,30488.50
County,McMinn,2013,Currency,30948.00
County,McMinn,2014,Currency,32606.00
County,McMinn,2015,Currency,33020.00
County,McMinn,2016,Currency,33942.00
County,McMinn,2017,Currency,35084.00
County,McMinn,2018,Currency,35897.00
County,McMinn,2021,Currency,43715.00
County,McMinn,2019,Currency,37942.00
County,McMinn,2020,Currency,40753.00
County,McNairy,1997,Currency,18147.00
County,McNairy,1998,Currency,18844.00
County,McNairy,1999,Currency,19192.00
County,McNairy,2000,Currency,20589.00
County,McNairy,2001,Currency,20245.00
County,McNairy,2002,Currency,22040.00
County,McNairy,2003,Currency,23798.00
County,McNairy,2004,Currency,27567.00
County,McNairy,2005,Currency,27775.00
County,McNairy,2006,Currency,26033.00
County,McNairy,2007,Currency,26560.00
County,McNairy,2008,Currency,26840.00
County,McNairy,2009,Currency,26037.00
County,McNairy,2010,Currency,27462.00
County,McNairy,2011,Currency,26914.60
County,McNairy,2012,Currency,27941.07
County,McNairy,2013,Currency,28287.00
County,McNairy,2014,Currency,27774.00
County,McNairy,2015,Currency,29105.00
County,McNairy,2016,Currency,30003.00
County,McNairy,2017,Currency,31901.00
County,McNairy,2018,Currency,32573.00
County,McNairy,2021,Currency,38354.00
County,McNairy,2019,Currency,33591.00
County,McNairy,2020,Currency,35878.00
County,Meigs,1997,Currency,14996.00
County,Meigs,1998,Currency,15214.00
County,Meigs,1999,Currency,15308.00
County,Meigs,2000,Currency,16095.00
County,Meigs,2001,Currency,16468.00
County,Meigs,2002,Currency,19711.00
County,Meigs,2003,Currency,20227.00
County,Meigs,2004,Currency,21284.00
County,Meigs,2005,Currency,22206.00
County,Meigs,2006,Currency,23192.00
County,Meigs,2007,Currency,24198.00
County,Meigs,2008,Currency,25839.00
County,Meigs,2009,Currency,25404.00
County,Meigs,2010,Currency,27502.00
County,Meigs,2011,Currency,29724.48
County,Meigs,2012,Currency,31456.07
County,Meigs,2013,Currency,33167.00
County,Meigs,2014,Currency,33223.00
County,Meigs,2015,Currency,30386.00
County,Meigs,2016,Currency,30712.00
County,Meigs,2017,Currency,33347.00
County,Meigs,2018,Currency,33526.00
County,Meigs,2021,Currency,39452.00
County,Meigs,2019,Currency,34639.00
County,Meigs,2020,Currency,37645.00
County,Monroe,1997,Currency,16149.00
County,Monroe,1998,Currency,16579.00
County,Monroe,1999,Currency,16962.00
County,Monroe,2000,Currency,17604.00
County,Monroe,2001,Currency,18464.00
County,Monroe,2002,Currency,18833.00
County,Monroe,2003,Currency,20110.00
County,Monroe,2004,Currency,21701.00
County,Monroe,2005,Currency,22552.00
County,Monroe,2006,Currency,23444.00
County,Monroe,2007,Currency,24486.00
County,Monroe,2008,Currency,24202.00
County,Monroe,2009,Currency,23567.00
County,Monroe,2010,Currency,25312.00
County,Monroe,2011,Currency,26678.51
County,Monroe,2012,Currency,27980.52
County,Monroe,2013,Currency,28259.00
County,Monroe,2014,Currency,29449.00
County,Monroe,2015,Currency,30470.00
County,Monroe,2016,Currency,31512.00
County,Monroe,2017,Currency,32283.00
County,Monroe,2018,Currency,33338.00
County,Monroe,2021,Currency,42276.00
County,Monroe,2019,Currency,36325.00
County,Monroe,2020,Currency,39204.00
County,Montgomery,1997,Currency,20876.00
County,Montgomery,1998,Currency,21480.00
County,Montgomery,1999,Currency,22907.00
County,Montgomery,2000,Currency,23725.00
County,Montgomery,2001,Currency,24245.00
County,Montgomery,2002,Currency,25689.00
County,Montgomery,2003,Currency,27481.00
County,Montgomery,2004,Currency,28863.00
County,Montgomery,2005,Currency,31812.00
County,Montgomery,2006,Currency,35232.00
County,Montgomery,2007,Currency,35337.00
County,Montgomery,2008,Currency,38270.00
County,Montgomery,2009,Currency,39104.00
County,Montgomery,2010,Currency,39155.00
County,Montgomery,2011,Currency,42223.30
County,Montgomery,2012,Currency,41418.95
County,Montgomery,2013,Currency,41695.00
County,Montgomery,2014,Currency,39708.00
County,Montgomery,2015,Currency,39400.00
County,Montgomery,2016,Currency,39176.00
County,Montgomery,2017,Currency,40633.00
County,Montgomery,2018,Currency,41031.00
County,Montgomery,2021,Currency,48104.00
County,Montgomery,2019,Currency,42647.00
County,Montgomery,2020,Currency,45493.00
County,Moore,1997,Currency,17281.00
County,Moore,1998,Currency,18150.00
County,Moore,1999,Currency,18594.00
County,Moore,2000,Currency,19325.00
County,Moore,2001,Currency,20175.00
County,Moore,2002,Currency,21959.00
County,Moore,2003,Currency,23394.00
County,Moore,2004,Currency,25255.00
County,Moore,2005,Currency,26701.00
County,Moore,2006,Currency,27823.00
County,Moore,2007,Currency,29657.00
County,Moore,2008,Currency,30969.00
County,Moore,2009,Currency,31514.00
County,Moore,2010,Currency,33092.00
County,Moore,2011,Currency,35703.51
County,Moore,2012,Currency,38046.36
County,Moore,2013,Currency,38775.00
County,Moore,2014,Currency,36474.00
County,Moore,2015,Currency,38179.00
County,Moore,2016,Currency,37415.00
County,Moore,2017,Currency,39185.00
County,Moore,2018,Currency,41276.00
County,Moore,2021,Currency,48015.00
County,Moore,2019,Currency,43240.00
County,Moore,2020,Currency,45380.00
County,Morgan,1997,Currency,13818.00
County,Morgan,1998,Currency,14236.00
County,Morgan,1999,Currency,14522.00
County,Morgan,2000,Currency,15412.00
County,Morgan,2001,Currency,16099.00
County,Morgan,2002,Currency,18976.00
County,Morgan,2003,Currency,17503.00
County,Morgan,2004,Currency,18567.00
County,Morgan,2005,Currency,19414.00
County,Morgan,2006,Currency,20701.00
County,Morgan,2007,Currency,21687.00
County,Morgan,2008,Currency,24750.00
County,Morgan,2009,Currency,25929.00
County,Morgan,2010,Currency,23896.00
County,Morgan,2011,Currency,25596.90
County,Morgan,2012,Currency,26258.46
County,Morgan,2013,Currency,26690.00
County,Morgan,2014,Currency,27205.00
County,Morgan,2015,Currency,27329.00
County,Morgan,2016,Currency,27978.00
County,Morgan,2017,Currency,28699.00
County,Morgan,2018,Currency,29380.00
County,Morgan,2021,Currency,39005.00
County,Morgan,2019,Currency,32561.00
County,Morgan,2020,Currency,35188.00
County,Obion,1997,Currency,21632.00
County,Obion,1998,Currency,22457.00
County,Obion,1999,Currency,23135.00
County,Obion,2000,Currency,24241.00
County,Obion,2001,Currency,24089.00
County,Obion,2002,Currency,24837.00
County,Obion,2003,Currency,25209.00
County,Obion,2004,Currency,25754.00
County,Obion,2005,Currency,27143.00
County,Obion,2006,Currency,28316.00
County,Obion,2007,Currency,29372.00
County,Obion,2008,Currency,31824.00
County,Obion,2009,Currency,32968.00
County,Obion,2010,Currency,30792.00
County,Obion,2011,Currency,33043.77
County,Obion,2012,Currency,31368.35
County,Obion,2013,Currency,34404.00
County,Obion,2014,Currency,35704.00
County,Obion,2015,Currency,35699.00
County,Obion,2016,Currency,36729.00
County,Obion,2017,Currency,38750.00
County,Obion,2018,Currency,40666.00
County,Obion,2021,Currency,48493.00
County,Obion,2019,Currency,40375.00
County,Obion,2020,Currency,43488.00
County,Overton,1997,Currency,16020.00
County,Overton,1998,Currency,16734.00
County,Overton,1999,Currency,17154.00
County,Overton,2000,Currency,17971.00
County,Overton,2001,Currency,18478.00
County,Overton,2002,Currency,20172.00
County,Overton,2003,Currency,20353.00
County,Overton,2004,Currency,20480.00
County,Overton,2005,Currency,21385.00
County,Overton,2006,Currency,21969.00
County,Overton,2007,Currency,22782.00
County,Overton,2008,Currency,24809.00
County,Overton,2009,Currency,24811.00
County,Overton,2010,Currency,24711.00
County,Overton,2011,Currency,25613.91
County,Overton,2012,Currency,26710.72
County,Overton,2013,Currency,27379.00
County,Overton,2014,Currency,28279.00
County,Overton,2015,Currency,29962.00
County,Overton,2016,Currency,30197.00
County,Overton,2017,Currency,32445.00
County,Overton,2018,Currency,33701.00
County,Overton,2021,Currency,40959.00
County,Overton,2019,Currency,35018.00
County,Overton,2020,Currency,37812.00
County,Perry,1997,Currency,18577.00
County,Perry,1998,Currency,18527.00
County,Perry,1999,Currency,19443.00
County,Perry,2000,Currency,20572.00
County,Perry,2001,Currency,20725.00
County,Perry,2002,Currency,22076.00
County,Perry,2003,Currency,21238.00
County,Perry,2004,Currency,23438.00
County,Perry,2005,Currency,24841.00
County,Perry,2006,Currency,25665.00
County,Perry,2007,Currency,25632.00
County,Perry,2008,Currency,26337.00
County,Perry,2009,Currency,26031.00
County,Perry,2010,Currency,26821.00
County,Perry,2011,Currency,27915.28
County,Perry,2012,Currency,29320.20
County,Perry,2013,Currency,29791.00
County,Perry,2014,Currency,28822.00
County,Perry,2015,Currency,28759.00
County,Perry,2016,Currency,29390.00
County,Perry,2017,Currency,33670.00
County,Perry,2018,Currency,34268.00
County,Perry,2021,Currency,38404.00
County,Perry,2019,Currency,34491.00
County,Perry,2020,Currency,35934.00
County,Pickett,1997,Currency,16380.00
County,Pickett,1998,Currency,17186.00
County,Pickett,1999,Currency,17392.00
County,Pickett,2000,Currency,18873.00
County,Pickett,2001,Currency,17683.00
County,Pickett,2002,Currency,17541.00
County,Pickett,2003,Currency,17339.00
County,Pickett,2004,Currency,19263.00
County,Pickett,2005,Currency,20405.00
County,Pickett,2006,Currency,21230.00
County,Pickett,2007,Currency,22411.00
County,Pickett,2008,Currency,25059.00
County,Pickett,2009,Currency,25137.00
County,Pickett,2010,Currency,25585.00
County,Pickett,2011,Currency,27252.45
County,Pickett,2012,Currency,28392.54
County,Pickett,2013,Currency,29663.00
County,Pickett,2014,Currency,30395.00
County,Pickett,2015,Currency,34472.00
County,Pickett,2016,Currency,37567.00
County,Pickett,2017,Currency,39171.00
County,Pickett,2018,Currency,39686.00
County,Pickett,2021,Currency,45308.00
County,Pickett,2019,Currency,40574.00
County,Pickett,2020,Currency,42952.00
County,Polk,1997,Currency,16729.00
County,Polk,1998,Currency,17229.00
County,Polk,1999,Currency,17604.00
County,Polk,2000,Currency,18558.00
County,Polk,2001,Currency,19052.00
County,Polk,2002,Currency,21902.00
County,Polk,2003,Currency,21130.00
County,Polk,2004,Currency,23021.00
County,Polk,2005,Currency,24245.00
County,Polk,2006,Currency,25169.00
County,Polk,2007,Currency,26242.00
County,Polk,2008,Currency,27810.00
County,Polk,2009,Currency,27468.00
County,Polk,2010,Currency,26749.00
County,Polk,2011,Currency,26488.20
County,Polk,2012,Currency,28258.02
County,Polk,2013,Currency,28630.00
County,Polk,2014,Currency,30603.00
County,Polk,2015,Currency,30937.00
County,Polk,2016,Currency,32101.00
County,Polk,2017,Currency,33290.00
County,Polk,2018,Currency,33772.00
County,Polk,2021,Currency,39180.00
County,Polk,2019,Currency,33761.00
County,Polk,2020,Currency,35848.00
County,Putnam,1997,Currency,20558.00
County,Putnam,1998,Currency,21677.00
County,Putnam,1999,Currency,22706.00
County,Putnam,2000,Currency,23785.00
County,Putnam,2001,Currency,24021.00
County,Putnam,2002,Currency,23705.00
County,Putnam,2003,Currency,24663.00
County,Putnam,2004,Currency,25507.00
County,Putnam,2005,Currency,26145.00
County,Putnam,2006,Currency,26459.00
County,Putnam,2007,Currency,27682.00
County,Putnam,2008,Currency,29194.00
County,Putnam,2009,Currency,29739.00
County,Putnam,2010,Currency,30057.00
County,Putnam,2011,Currency,32359.42
County,Putnam,2012,Currency,33494.72
County,Putnam,2013,Currency,35078.00
County,Putnam,2014,Currency,34077.00
County,Putnam,2015,Currency,36215.00
County,Putnam,2016,Currency,37218.00
County,Putnam,2017,Currency,38688.00
County,Putnam,2018,Currency,39509.00
County,Putnam,2021,Currency,47536.00
County,Putnam,2019,Currency,41621.00
County,Putnam,2020,Currency,44512.00
County,Rhea,1997,Currency,16152.00
County,Rhea,1998,Currency,16860.00
County,Rhea,1999,Currency,17762.00
County,Rhea,2000,Currency,18463.00
County,Rhea,2001,Currency,18155.00
County,Rhea,2002,Currency,20492.00
County,Rhea,2003,Currency,21085.00
County,Rhea,2004,Currency,22397.00
County,Rhea,2005,Currency,22757.00
County,Rhea,2006,Currency,23508.00
County,Rhea,2007,Currency,24534.00
County,Rhea,2008,Currency,25205.00
County,Rhea,2009,Currency,25228.00
County,Rhea,2010,Currency,26096.00
County,Rhea,2011,Currency,27138.41
County,Rhea,2012,Currency,28062.89
County,Rhea,2013,Currency,28221.00
County,Rhea,2014,Currency,30823.00
County,Rhea,2015,Currency,32573.00
County,Rhea,2016,Currency,33551.00
County,Rhea,2017,Currency,34267.00
County,Rhea,2018,Currency,34147.00
County,Rhea,2021,Currency,42174.00
County,Rhea,2019,Currency,36163.00
County,Rhea,2020,Currency,39571.00
County,Roane,1997,Currency,19379.00
County,Roane,1998,Currency,20116.00
County,Roane,1999,Currency,20720.00
County,Roane,2000,Currency,21957.00
County,Roane,2001,Currency,22017.00
County,Roane,2002,Currency,23878.00
County,Roane,2003,Currency,24949.00
County,Roane,2004,Currency,26447.00
County,Roane,2005,Currency,27584.00
County,Roane,2006,Currency,29074.00
County,Roane,2007,Currency,30278.00
County,Roane,2008,Currency,32260.00
County,Roane,2009,Currency,33015.00
County,Roane,2010,Currency,33616.00
County,Roane,2011,Currency,35223.88
County,Roane,2012,Currency,36353.47
County,Roane,2013,Currency,36768.00
County,Roane,2014,Currency,35390.00
County,Roane,2015,Currency,37441.00
County,Roane,2016,Currency,38234.00
County,Roane,2017,Currency,39763.00
County,Roane,2018,Currency,40980.00
County,Roane,2021,Currency,49972.00
County,Roane,2019,Currency,43488.00
County,Roane,2020,Currency,46373.00
County,Robertson,1997,Currency,21303.00
County,Robertson,1998,Currency,22517.00
County,Robertson,1999,Currency,23470.00
County,Robertson,2000,Currency,24211.00
County,Robertson,2001,Currency,23565.00
County,Robertson,2002,Currency,25413.00
County,Robertson,2003,Currency,26240.00
County,Robertson,2004,Currency,27976.00
County,Robertson,2005,Currency,29372.00
County,Robertson,2006,Currency,30764.00
County,Robertson,2007,Currency,30829.00
County,Robertson,2008,Currency,32188.00
County,Robertson,2009,Currency,30570.00
County,Robertson,2010,Currency,31106.00
County,Robertson,2011,Currency,33668.33
County,Robertson,2012,Currency,37574.67
County,Robertson,2013,Currency,37800.00
County,Robertson,2014,Currency,35160.00
County,Robertson,2015,Currency,37661.00
County,Robertson,2016,Currency,38033.00
County,Robertson,2017,Currency,40463.00
County,Robertson,2018,Currency,42104.00
County,Robertson,2021,Currency,51097.00
County,Robertson,2019,Currency,44306.00
County,Robertson,2020,Currency,46519.00
County,Rutherford,1997,Currency,23079.00
County,Rutherford,1998,Currency,23743.00
County,Rutherford,1999,Currency,24865.00
County,Rutherford,2000,Currency,26327.00
County,Rutherford,2001,Currency,26434.00
County,Rutherford,2002,Currency,26946.00
County,Rutherford,2003,Currency,27662.00
County,Rutherford,2004,Currency,28651.00
County,Rutherford,2005,Currency,29784.00
County,Rutherford,2006,Currency,30519.00
County,Rutherford,2007,Currency,30761.00
County,Rutherford,2008,Currency,31301.00
County,Rutherford,2009,Currency,30386.00
County,Rutherford,2010,Currency,30665.00
County,Rutherford,2011,Currency,32757.65
County,Rutherford,2012,Currency,34550.95
County,Rutherford,2013,Currency,35113.00
County,Rutherford,2014,Currency,36194.00
County,Rutherford,2015,Currency,37654.00
County,Rutherford,2016,Currency,38098.00
County,Rutherford,2017,Currency,39968.00
County,Rutherford,2018,Currency,41031.00
County,Rutherford,2021,Currency,49411.00
County,Rutherford,2019,Currency,43273.00
County,Rutherford,2020,Currency,45604.00
County,Scott,1997,Currency,14262.00
County,Scott,1998,Currency,14846.00
County,Scott,1999,Currency,15784.00
County,Scott,2000,Currency,16762.00
County,Scott,2001,Currency,16697.00
County,Scott,2002,Currency,17270.00
County,Scott,2003,Currency,17615.00
County,Scott,2004,Currency,19006.00
County,Scott,2005,Currency,19632.00
County,Scott,2006,Currency,20094.00
County,Scott,2007,Currency,21130.00
County,Scott,2008,Currency,22000.00
County,Scott,2009,Currency,22341.00
County,Scott,2010,Currency,22863.00
County,Scott,2011,Currency,24013.95
County,Scott,2012,Currency,24564.98
County,Scott,2013,Currency,25322.00
County,Scott,2014,Currency,26374.00
County,Scott,2015,Currency,27231.00
County,Scott,2016,Currency,27435.00
County,Scott,2017,Currency,28721.00
County,Scott,2018,Currency,29758.00
County,Scott,2021,Currency,37333.00
County,Scott,2019,Currency,31373.00
County,Scott,2020,Currency,34229.00
County,Sequatchie,1997,Currency,16447.00
County,Sequatchie,1998,Currency,16779.00
County,Sequatchie,1999,Currency,17533.00
County,Sequatchie,2000,Currency,18353.00
County,Sequatchie,2001,Currency,18746.00
County,Sequatchie,2002,Currency,20026.00
County,Sequatchie,2003,Currency,20855.00
County,Sequatchie,2004,Currency,22756.00
County,Sequatchie,2005,Currency,23604.00
County,Sequatchie,2006,Currency,24934.00
County,Sequatchie,2007,Currency,27179.00
County,Sequatchie,2008,Currency,28223.00
County,Sequatchie,2009,Currency,28547.00
County,Sequatchie,2010,Currency,30456.00
County,Sequatchie,2011,Currency,32127.69
County,Sequatchie,2012,Currency,33503.92
County,Sequatchie,2013,Currency,34766.00
County,Sequatchie,2014,Currency,32305.00
County,Sequatchie,2015,Currency,33653.00
County,Sequatchie,2016,Currency,34671.00
County,Sequatchie,2017,Currency,36691.00
County,Sequatchie,2018,Currency,38003.00
County,Sequatchie,2021,Currency,43709.00
County,Sequatchie,2019,Currency,38090.00
County,Sequatchie,2020,Currency,41286.00
County,Sevier,1997,Currency,20398.00
County,Sevier,1998,Currency,20900.00
County,Sevier,1999,Currency,21855.00
County,Sevier,2000,Currency,22628.00
County,Sevier,2001,Currency,22942.00
County,Sevier,2002,Currency,24603.00
County,Sevier,2003,Currency,26075.00
County,Sevier,2004,Currency,27002.00
County,Sevier,2005,Currency,28029.00
County,Sevier,2006,Currency,29556.00
County,Sevier,2007,Currency,30276.00
County,Sevier,2008,Currency,32179.00
County,Sevier,2009,Currency,31949.00
County,Sevier,2010,Currency,30898.00
County,Sevier,2011,Currency,32626.56
County,Sevier,2012,Currency,33497.55
County,Sevier,2013,Currency,34684.00
County,Sevier,2014,Currency,32350.00
County,Sevier,2015,Currency,34693.00
County,Sevier,2016,Currency,36285.00
County,Sevier,2017,Currency,38114.00
County,Sevier,2018,Currency,39474.00
County,Sevier,2021,Currency,49012.00
County,Sevier,2019,Currency,43223.00
County,Sevier,2020,Currency,46027.00
County,Shelby,1997,Currency,26880.00
County,Shelby,1998,Currency,29198.00
County,Shelby,1999,Currency,30098.00
County,Shelby,2000,Currency,31265.00
County,Shelby,2001,Currency,32420.00
County,Shelby,2002,Currency,32914.00
County,Shelby,2003,Currency,33441.00
County,Shelby,2004,Currency,34878.00
County,Shelby,2005,Currency,36160.00
County,Shelby,2006,Currency,38204.00
County,Shelby,2007,Currency,40265.00
County,Shelby,2008,Currency,41598.00
County,Shelby,2009,Currency,40547.00
County,Shelby,2010,Currency,39892.00
County,Shelby,2011,Currency,40821.07
County,Shelby,2012,Currency,42409.03
County,Shelby,2013,Currency,43210.00
County,Shelby,2014,Currency,44705.00
County,Shelby,2015,Currency,45153.00
County,Shelby,2016,Currency,46234.00
County,Shelby,2017,Currency,47655.00
County,Shelby,2018,Currency,49465.00
County,Shelby,2021,Currency,59212.00
County,Shelby,2019,Currency,51067.00
County,Shelby,2020,Currency,54427.00
County,Smith,1997,Currency,18742.00
County,Smith,1998,Currency,19475.00
County,Smith,1999,Currency,19753.00
County,Smith,2000,Currency,20986.00
County,Smith,2001,Currency,21572.00
County,Smith,2002,Currency,23533.00
County,Smith,2003,Currency,23124.00
County,Smith,2004,Currency,24504.00
County,Smith,2005,Currency,25324.00
County,Smith,2006,Currency,27202.00
County,Smith,2007,Currency,27849.00
County,Smith,2008,Currency,29556.00
County,Smith,2009,Currency,27065.00
County,Smith,2010,Currency,30204.00
County,Smith,2011,Currency,31702.62
County,Smith,2012,Currency,34567.25
County,Smith,2013,Currency,34371.00
County,Smith,2014,Currency,34231.00
County,Smith,2015,Currency,35182.00
County,Smith,2016,Currency,34653.00
County,Smith,2017,Currency,36759.00
County,Smith,2018,Currency,37742.00
County,Smith,2021,Currency,48602.00
County,Smith,2019,Currency,41898.00
County,Smith,2020,Currency,44033.00
County,Stewart,1997,Currency,15743.00
County,Stewart,1998,Currency,15867.00
County,Stewart,1999,Currency,16550.00
County,Stewart,2000,Currency,17838.00
County,Stewart,2001,Currency,17828.00
County,Stewart,2002,Currency,20560.00
County,Stewart,2003,Currency,20855.00
County,Stewart,2004,Currency,22120.00
County,Stewart,2005,Currency,23341.00
County,Stewart,2006,Currency,25011.00
County,Stewart,2007,Currency,25938.00
County,Stewart,2008,Currency,27392.00
County,Stewart,2009,Currency,28296.00
County,Stewart,2010,Currency,31151.00
County,Stewart,2011,Currency,34612.51
County,Stewart,2012,Currency,35213.83
County,Stewart,2013,Currency,35660.00
County,Stewart,2014,Currency,37381.00
County,Stewart,2015,Currency,38085.00
County,Stewart,2016,Currency,38469.00
County,Stewart,2017,Currency,39523.00
County,Stewart,2018,Currency,39853.00
County,Stewart,2021,Currency,48205.00
County,Stewart,2019,Currency,42737.00
County,Stewart,2020,Currency,45248.00
County,Sullivan,1997,Currency,22271.00
County,Sullivan,1998,Currency,22946.00
County,Sullivan,1999,Currency,23708.00
County,Sullivan,2000,Currency,25115.00
County,Sullivan,2001,Currency,25809.00
County,Sullivan,2002,Currency,26306.00
County,Sullivan,2003,Currency,26728.00
County,Sullivan,2004,Currency,27960.00
County,Sullivan,2005,Currency,29077.00
County,Sullivan,2006,Currency,30242.00
County,Sullivan,2007,Currency,32141.00
County,Sullivan,2008,Currency,34068.00
County,Sullivan,2009,Currency,34081.00
County,Sullivan,2010,Currency,33846.00
County,Sullivan,2011,Currency,35457.22
County,Sullivan,2012,Currency,36708.66
County,Sullivan,2013,Currency,37074.00
County,Sullivan,2014,Currency,36918.00
County,Sullivan,2015,Currency,38799.00
County,Sullivan,2016,Currency,39345.00
County,Sullivan,2017,Currency,41431.00
County,Sullivan,2018,Currency,42606.00
County,Sullivan,2021,Currency,50418.00
County,Sullivan,2019,Currency,44125.00
County,Sullivan,2020,Currency,47021.00
County,Sumner,1997,Currency,22411.00
County,Sumner,1998,Currency,23718.00
County,Sumner,1999,Currency,24875.00
County,Sumner,2000,Currency,26272.00
County,Sumner,2001,Currency,26430.00
County,Sumner,2002,Currency,27410.00
County,Sumner,2003,Currency,28063.00
County,Sumner,2004,Currency,29504.00
County,Sumner,2005,Currency,31033.00
County,Sumner,2006,Currency,32710.00
County,Sumner,2007,Currency,33268.00
County,Sumner,2008,Currency,34768.00
County,Sumner,2009,Currency,33557.00
County,Sumner,2010,Currency,35030.00
County,Sumner,2011,Currency,37017.26
County,Sumner,2012,Currency,39119.40
County,Sumner,2013,Currency,39894.00
County,Sumner,2014,Currency,38813.00
County,Sumner,2015,Currency,43079.00
County,Sumner,2016,Currency,43951.00
County,Sumner,2017,Currency,46998.00
County,Sumner,2018,Currency,48656.00
County,Sumner,2021,Currency,59105.00
County,Sumner,2019,Currency,52015.00
County,Sumner,2020,Currency,54570.00
County,Tipton,1997,Currency,17412.00
County,Tipton,1998,Currency,17849.00
County,Tipton,1999,Currency,18376.00
County,Tipton,2000,Currency,19333.00
County,Tipton,2001,Currency,19540.00
County,Tipton,2002,Currency,23468.00
County,Tipton,2003,Currency,23896.00
County,Tipton,2004,Currency,25057.00
County,Tipton,2005,Currency,25962.00
County,Tipton,2006,Currency,28062.00
County,Tipton,2007,Currency,28995.00
County,Tipton,2008,Currency,31766.00
County,Tipton,2009,Currency,32451.00
County,Tipton,2010,Currency,32426.00
County,Tipton,2011,Currency,35593.71
County,Tipton,2012,Currency,36818.56
County,Tipton,2013,Currency,37535.00
County,Tipton,2014,Currency,33626.00
County,Tipton,2015,Currency,34721.00
County,Tipton,2016,Currency,36192.00
County,Tipton,2017,Currency,37515.00
County,Tipton,2018,Currency,38547.00
County,Tipton,2021,Currency,49219.00
County,Tipton,2019,Currency,41866.00
County,Tipton,2020,Currency,44778.00
County,Trousdale,1997,Currency,15555.00
County,Trousdale,1998,Currency,16504.00
County,Trousdale,1999,Currency,16671.00
County,Trousdale,2000,Currency,17717.00
County,Trousdale,2001,Currency,17392.00
County,Trousdale,2002,Currency,21129.00
County,Trousdale,2003,Currency,20806.00
County,Trousdale,2004,Currency,22099.00
County,Trousdale,2005,Currency,23288.00
County,Trousdale,2006,Currency,24517.00
County,Trousdale,2007,Currency,25626.00
County,Trousdale,2008,Currency,27473.00
County,Trousdale,2009,Currency,25752.00
County,Trousdale,2010,Currency,33050.00
County,Trousdale,2011,Currency,39960.98
County,Trousdale,2012,Currency,43063.80
County,Trousdale,2013,Currency,48149.00
County,Trousdale,2014,Currency,53567.00
County,Trousdale,2015,Currency,34954.00
County,Trousdale,2016,Currency,35177.00
County,Trousdale,2017,Currency,31893.00
County,Trousdale,2018,Currency,30090.00
County,Trousdale,2021,Currency,36454.00
County,Trousdale,2019,Currency,31874.00
County,Trousdale,2020,Currency,33321.00
County,Unicoi,1997,Currency,19220.00
County,Unicoi,1998,Currency,19951.00
County,Unicoi,1999,Currency,20498.00
County,Unicoi,2000,Currency,22112.00
County,Unicoi,2001,Currency,22443.00
County,Unicoi,2002,Currency,22671.00
County,Unicoi,2003,Currency,22986.00
County,Unicoi,2004,Currency,25226.00
County,Unicoi,2005,Currency,26044.00
County,Unicoi,2006,Currency,26635.00
County,Unicoi,2007,Currency,28420.00
County,Unicoi,2008,Currency,29978.00
County,Unicoi,2009,Currency,30116.00
County,Unicoi,2010,Currency,29794.00
County,Unicoi,2011,Currency,31517.60
County,Unicoi,2012,Currency,32610.98
County,Unicoi,2013,Currency,32987.00
County,Unicoi,2014,Currency,33185.00
County,Unicoi,2015,Currency,34826.00
County,Unicoi,2016,Currency,35499.00
County,Unicoi,2017,Currency,36779.00
County,Unicoi,2018,Currency,37423.00
County,Unicoi,2021,Currency,43044.00
County,Unicoi,2019,Currency,37049.00
County,Unicoi,2020,Currency,39632.00
County,Union,1997,Currency,13800.00
County,Union,1998,Currency,14315.00
County,Union,1999,Currency,14321.00
County,Union,2000,Currency,15074.00
County,Union,2001,Currency,15178.00
County,Union,2002,Currency,18096.00
County,Union,2003,Currency,17570.00
County,Union,2004,Currency,18828.00
County,Union,2005,Currency,19711.00
County,Union,2006,Currency,21092.00
County,Union,2007,Currency,22044.00
County,Union,2008,Currency,23496.00
County,Union,2009,Currency,23447.00
County,Union,2010,Currency,24885.00
County,Union,2011,Currency,26061.72
County,Union,2012,Currency,26798.39
County,Union,2013,Currency,27844.00
County,Union,2014,Currency,26104.00
County,Union,2015,Currency,28611.00
County,Union,2016,Currency,29283.00
County,Union,2017,Currency,30686.00
County,Union,2018,Currency,31693.00
County,Union,2021,Currency,40349.00
County,Union,2019,Currency,34493.00
County,Union,2020,Currency,36826.00
County,Van Buren,1997,Currency,13477.00
County,Van Buren,1998,Currency,14850.00
